                   tem002   tem060   tem130   tem200   global   reflex   bilanz
10.04.2006 05:30    5.585    5.242    4.720    4.435   -0.816    0.273   -8.751
10.04.2006 05:40    5.642    5.183    4.680    4.409   -0.692    0.254   -8.651
10.04.2006 05:50    5.662    5.113    4.632    4.417   -0.210    0.389   -8.910
10.04.2006 06:00    5.654    5.113    4.635    4.422    0.748    0.560   -7.633
10.04.2006 06:10    5.573    5.109    4.639    4.476    2.226    0.711   -5.791
10.04.2006 06:20    5.650    5.124    4.615    4.381    4.963    1.102   -3.840
10.04.2006 06:30    5.716    5.172    4.565    4.314    5.370    1.278   -3.149
10.04.2006 06:40    5.763    5.036    4.459    4.199    5.925    1.375   -2.241
10.04.2006 06:50    5.718    5.033    4.353    4.131    8.940    1.842   -0.795
10.04.2006 07:00    5.660    5.031    4.366    4.115   13.958    2.668    1.910
10.04.2006 07:10    5.626    4.966    4.354    4.129   23.974    4.221    7.740
10.04.2006 07:20    5.639    4.969    4.347    4.093   25.340    4.424    8.966
10.04.2006 07:30    5.624    4.924    4.284    4.063   31.742    5.359   13.325
10.04.2006 07:40    5.572    4.865    4.240    4.028   21.137    3.706    6.818
10.04.2006 07:50    5.566    4.838    4.237    3.964   16.946    2.972    5.286
10.04.2006 08:00    5.584    4.803    4.091    3.751   43.409    6.964   20.911
10.04.2006 08:10    5.597    4.804    4.090    3.837   46.759    7.722   21.445
10.04.2006 08:20    5.588    4.774    4.111    4.016   51.834    8.514   24.302
10.04.2006 08:30    5.602    4.815    4.151    3.987   53.809    8.768   25.791
10.04.2006 08:40    5.636    4.832    4.128    3.954   62.773   10.161   31.073
10.04.2006 08:50    5.676    4.913    4.203    3.954   84.213   13.715   46.029
10.04.2006 09:00    5.769    4.880    4.135    3.848   77.195   12.457   40.538
10.04.2006 09:10    5.731    4.882    4.177    3.872   78.288   12.539   41.502
10.04.2006 09:20    5.735    4.925    4.199    3.909   76.278   12.161   40.656
10.04.2006 09:30    5.887    4.955    4.188    3.892   99.874   15.801   57.817
10.04.2006 09:40    5.866    4.924    4.189    3.839   75.615   12.166   40.629
10.04.2006 09:50    5.767    4.857    4.078    3.718   76.642   12.343   40.812
10.04.2006 10:00    5.844    4.768    4.026    3.674  125.894   20.095   73.671
10.04.2006 10:10    5.706    4.640    3.889    3.519   96.308   15.591   52.525
10.04.2006 10:20    5.579    4.567    3.792    3.412  113.222   18.138   64.347
10.04.2006 10:30    5.631    4.590    3.821    3.497  128.447   20.643   74.398
10.04.2006 10:40    5.798    4.650    3.894    3.503  171.695   27.641  100.654
10.04.2006 10:50    6.038    4.759    4.023    3.642  233.798   38.027  142.192
10.04.2006 11:00    6.005    4.821    4.044    3.727  189.286   30.559  112.530
10.04.2006 11:10    6.205    5.029    4.280    3.849  255.605   41.506  155.759
10.04.2006 11:20    6.624    5.150    4.385    3.966  254.549   41.576  153.477
10.04.2006 11:30    6.376    5.215    4.461    4.053  213.952   35.051  127.545
10.04.2006 11:40    6.319    5.261    4.438    4.079  165.431   26.781   93.594
10.04.2006 11:50    6.178    5.229    4.433    4.135  148.556   24.565   85.174
10.04.2006 12:00    6.383    5.329    4.577    4.240  192.746   30.981  112.989
10.04.2006 12:10    6.542    5.445    4.695    4.380  217.209   34.847  129.807
10.04.2006 12:20    6.560    5.592    4.794    4.532  177.226   28.812  102.564
10.04.2006 12:30    6.712    5.653    4.915    4.560  210.514   34.526  124.983
10.04.2006 12:40    6.787    5.697    4.909    4.542  169.776   27.807   99.224
10.04.2006 12:50    6.469    5.562    4.753    4.441  131.551   20.917   75.591
10.04.2006 13:00    6.432    5.455    4.684    4.373  193.787   30.478  115.320
10.04.2006 13:10    6.352    5.295    4.488    4.180  166.042   26.907   97.174
10.04.2006 13:20    6.069    5.070    4.269    3.967  168.963   26.900  100.045
10.04.2006 13:30    5.992    4.967    4.182    3.863  153.256   24.562   90.039
10.04.2006 13:40    5.972    4.881    3.991    3.753  203.392   32.570  122.647
10.04.2006 13:50    5.808    4.755    3.903    3.624  189.400   30.380  113.044
10.04.2006 14:00    5.879    4.786    3.983    3.662  180.482   29.147  106.808
10.04.2006 14:10    5.847    4.776    3.991    3.571  152.995   24.787   89.787
10.04.2006 14:20    5.658    4.663    3.857    3.532  170.854   27.556   98.761
10.04.2006 14:30    5.859    4.671    3.897    3.585  205.605   33.259  122.444
10.04.2006 14:40    5.899    4.754    3.939    3.700  195.732   31.747  114.700
10.04.2006 14:50    5.938    4.844    4.045    3.712  130.536   21.465   72.813
10.04.2006 15:00    5.777    4.826    3.993    3.713  115.497   18.974   62.982
10.04.2006 15:10    5.905    4.909    4.097    3.824  131.442   21.326   73.010
10.04.2006 15:20    6.020    4.988    4.179    3.927  162.262   26.847   92.076
10.04.2006 15:30    5.911    4.960    4.203    3.844   89.572   15.610   44.958
10.04.2006 15:40    5.870    4.938    4.162    3.821   63.922   10.992   29.393
10.04.2006 15:50    5.856    4.934    4.161    3.800   65.197   10.952   29.352
10.04.2006 16:00    5.918    4.910    4.133    3.964  173.015   29.046   97.370
10.04.2006 16:10    6.092    5.055    4.245    4.162  157.853   26.982   86.426
10.04.2006 16:20    6.002    5.179    4.340    4.285  128.201   22.350   65.291
10.04.2006 16:30    6.087    5.239    4.424    4.334   99.864   17.614   47.096
10.04.2006 16:40    6.158    5.254    4.468    4.468   79.844   14.446   34.361
10.04.2006 16:50    6.093    5.313    4.548    4.627   75.062   13.661   31.332
10.04.2006 17:00    6.165    5.414    4.686    4.697   64.405   11.866   23.790
10.04.2006 17:10    6.183    5.462    4.838    4.750   58.478   10.930   19.114
10.04.2006 17:20    6.264    5.482    4.960    4.752   48.626    9.288   13.897
10.04.2006 17:30    6.280    5.471    4.871    4.717   40.485    7.855   10.820
10.04.2006 17:40    6.109    5.466    4.869    4.757   27.374    5.572    4.522
10.04.2006 17:50    5.885    5.397    4.844    4.614   30.995    5.813    7.157
10.04.2006 18:00    5.808    5.456    4.978    4.735   22.405    4.445    2.139
10.04.2006 18:10    5.912    5.563    4.967    4.703   19.224    4.100    0.012
10.04.2006 18:20    5.987    5.641    5.060    4.857   13.775    3.439   -4.101
10.04.2006 18:30    5.995    5.570    4.962    4.750    9.147    2.780   -6.994
10.04.2006 18:40    5.925    5.464    4.862    4.745    2.748    1.691   -9.748
10.04.2006 18:50    5.820    5.267    4.709    4.663    2.723    1.884   -9.911
10.04.2006 19:00    5.805    5.271    5.006    5.080    1.711    1.698  -11.874
10.04.2006 19:10    5.532    5.421    5.230    5.440    0.015    1.178  -12.854
10.04.2006 19:20    5.161    5.390    5.147    5.153   -0.687    0.457  -12.405
10.04.2006 19:30    5.225    5.298    5.065    5.115   -0.858    0.482  -12.388
10.04.2006 19:40    4.967    5.247    4.927    4.967   -0.901    0.349  -13.015
10.04.2006 19:50    4.854    5.393    4.948    4.817   -0.917    0.296  -12.685
10.04.2006 20:00    4.836    5.532    5.108    4.888   -0.933    0.304  -12.365
10.04.2006 20:10    4.830    5.507    5.140    4.896   -0.915    0.326  -12.656
10.04.2006 20:20    4.808    5.380    5.049    4.865   -0.983    0.308  -13.093
10.04.2006 20:30    4.783    5.203    4.972    4.823   -1.080    0.300  -13.888
10.04.2006 20:40    4.788    5.216    5.083    4.869   -1.271    0.300  -15.358
10.04.2006 20:50    4.771    5.268    5.165    4.959   -1.456    0.284  -15.951
10.04.2006 21:00    4.772    5.352    5.264    5.094   -1.490    0.300  -16.745
10.04.2006 21:10    4.739    5.408    5.426    5.226   -1.463    0.259  -15.145
10.04.2006 21:20    4.771    5.454    5.443    5.334   -1.358    0.263  -12.644
10.04.2006 21:30    4.716    5.382    5.529    5.457   -1.126    0.350  -14.069
10.04.2006 21:40    4.616    5.363    5.588    5.491   -1.195    0.371  -14.907
10.04.2006 21:50    4.602    5.416    5.527    5.514   -1.069    0.368  -12.483
10.04.2006 22:00    4.542    5.648    5.716    5.639   -0.965    0.374  -13.707
10.04.2006 22:10    4.515    5.693    5.602    5.630   -1.159    0.366  -15.013
10.04.2006 22:20    4.457    5.574    5.766    5.820   -1.658    0.278  -17.220
10.04.2006 22:30    4.403    5.716    5.830    5.818   -1.553    0.238  -16.514
10.04.2006 22:40    4.354    5.822    5.868    5.805   -1.931    0.222  -18.538
10.04.2006 22:50    4.258    5.941    5.891    5.789   -2.505    0.068  -17.141
10.04.2006 23:00    4.066    5.969    5.896    5.783   -1.783    0.132  -10.498
10.04.2006 23:10    3.987    5.931    5.851    5.739   -1.542    0.244  -13.319
10.04.2006 23:20    3.927    5.760    5.604    5.522   -1.705    0.296  -14.294
10.04.2006 23:30    3.829    5.645    5.614    5.495   -1.753    0.319  -13.624
10.04.2006 23:40    3.739    5.518    5.489    5.411   -1.537    0.363  -16.126
10.04.2006 23:50    3.633    5.410    5.376    5.461   -2.011    0.275  -18.007
11.04.2006 00:00    3.434    5.278    5.259    5.205   -1.911    0.228  -16.985
11.04.2006 00:10    3.281    5.278    5.136    5.054   -2.105    0.148  -16.968
11.04.2006 00:20    3.111    5.254    5.051    5.014   -2.413    0.134  -17.177
11.04.2006 00:30    3.043    5.147    4.975    4.996   -2.897    0.021  -16.871
11.04.2006 00:40    2.849    5.075    4.888    4.966   -2.522    0.216  -16.964
11.04.2006 00:50    2.747    4.960    4.766    4.823   -2.584    0.241  -17.372
11.04.2006 01:00    2.587    4.773    4.746    4.812   -2.534    0.292  -18.071
11.04.2006 01:10    2.445    4.737    4.718    4.731   -2.379    0.378  -19.489
11.04.2006 01:20    2.420    4.730    4.654    4.666   -2.609    0.392  -21.336
11.04.2006 01:30    2.492    4.606    4.532    4.500   -3.095    0.359  -23.818
11.04.2006 01:40    2.224    4.543    4.430    4.353   -2.913    0.491  -26.229
11.04.2006 01:50    2.561    4.445    4.349    4.412   -2.527    0.529  -27.831
11.04.2006 02:00    2.628    4.364    4.218    4.362   -2.313    0.582  -28.369
11.04.2006 02:10    2.317    4.292    4.137    4.221   -2.363    0.554  -29.451
11.04.2006 02:20    2.485    4.229    4.059    4.029   -2.571    0.508  -32.468
11.04.2006 02:30    2.922    4.092    4.004    4.025   -2.456    0.696  -35.199
11.04.2006 02:40    2.961    4.017    4.002    4.090   -2.500    0.771  -37.867
11.04.2006 02:50    3.036    3.958    3.967    4.049   -2.257    1.215  -39.738
11.04.2006 03:00    3.149    3.825    3.844    3.905   -2.567    1.307  -41.060
11.04.2006 03:10    2.794    3.754    3.699    3.769   -2.801    1.245  -41.793
11.04.2006 03:20    2.599    3.670    3.555    3.599   -2.947    1.115  -42.110
11.04.2006 03:30    2.422    3.518    3.379    3.420   -2.771    1.152  -42.633
11.04.2006 03:40    2.218    3.412    3.236    3.339   -2.810    1.057  -43.774
11.04.2006 03:50    1.970    3.319    3.155    3.287   -3.004    0.845  -43.000
11.04.2006 04:00    1.736    3.242    3.177    3.308   -2.687    0.749  -43.667
11.04.2006 04:10    1.883    3.109    3.065    3.178   -2.807    0.796  -43.737
11.04.2006 04:20    1.750    3.027    2.962    3.033   -2.940    0.828  -43.510
11.04.2006 04:30    1.575    2.928    2.887    3.054   -3.059    0.616  -43.849
11.04.2006 04:40    1.914    2.913    3.114    3.168   -2.833    1.043  -45.377
11.04.2006 04:50    1.517    2.842    2.892    3.070   -2.536    1.088  -45.995
11.04.2006 05:00    1.408    2.746    2.783    2.935   -2.667    0.860  -45.081
11.04.2006 05:10    1.237    2.738    2.688    2.790   -2.816    0.746  -44.480
11.04.2006 05:20    1.141    2.709    2.672    2.765   -2.998    0.620  -44.063
11.04.2006 05:30    1.050    2.636    2.546    2.683   -2.840    0.592  -44.002
11.04.2006 05:40    0.993    2.511    2.403    2.551   -1.584    0.811  -43.744
11.04.2006 05:50    1.274    2.452    2.362    2.451   -0.103    0.814  -42.779
11.04.2006 06:00    1.248    2.401    2.275    2.265    3.323    0.451  -41.107
11.04.2006 06:10    1.074    2.291    2.216    2.267    7.358    1.297  -39.433
11.04.2006 06:20    1.019    2.314    2.148    2.185   10.998    1.748  -37.288
11.04.2006 06:30    1.367    2.271    2.082    2.155   15.444    2.561  -34.684
11.04.2006 06:40    1.219    2.246    2.075    2.355   21.585    3.712  -29.784
11.04.2006 06:50    1.191    2.285    2.231    2.396   35.998    7.200  -23.956
11.04.2006 07:00    1.519    2.381    2.220    2.186   47.240    8.362  -17.646
11.04.2006 07:10    2.389    2.571    2.135    2.052   49.668   11.208  -14.677
11.04.2006 07:20    2.817    2.782    2.174    1.982   57.488   14.908  -20.696
11.04.2006 07:30    3.395    2.899    2.211    1.974   52.591   19.412  -26.923
11.04.2006 07:40    3.718    3.105    2.340    1.945  145.210   26.676  142.602
11.04.2006 07:50    4.098    3.196    2.405    2.016  298.587   35.442  171.007
11.04.2006 08:00    4.183    3.247    2.539    2.166  308.678   48.209  182.141
11.04.2006 08:10    4.506    3.461    2.652    2.295  338.701   59.893  194.557
11.04.2006 08:20    4.804    3.513    2.850    2.487  369.010   67.645  210.454
11.04.2006 08:30    4.909    3.747    2.968    2.615  386.469   71.760  217.932
11.04.2006 08:40    5.304    3.883    3.045    2.635  413.171   77.131  233.092
11.04.2006 08:50    5.583    4.074    3.299    2.905  457.414   85.997  260.713
11.04.2006 09:00    5.736    4.391    3.448    3.060  410.077   76.026  226.102
11.04.2006 09:10    6.008    4.452    3.654    3.305  510.213   96.123  304.500
11.04.2006 09:20    5.838    4.423    3.535    3.355  379.781   70.571  194.557
11.04.2006 09:30    6.291    4.715    3.939    3.515  513.756   96.580  295.076
11.04.2006 09:40    6.501    4.612    3.756    3.403  530.334  100.250  311.455
11.04.2006 09:50    6.362    4.679    3.758    3.552  345.241   62.353  179.964
11.04.2006 10:00    6.199    4.779    3.949    3.748  365.074   65.903  182.393
11.04.2006 10:10    6.968    5.328    4.376    4.044  607.229  115.655  356.535
11.04.2006 10:20    7.142    5.495    4.700    4.286  676.837  130.138  404.243
11.04.2006 10:30    7.231    5.440    4.630    4.325  766.672  148.348  470.595
11.04.2006 10:40    7.351    5.648    4.914    4.724  698.722  134.520  424.164
11.04.2006 10:50    7.415    5.950    4.944    4.661  502.855   94.624  296.766
11.04.2006 11:00    7.832    6.033    5.063    4.868  743.313  144.473  442.917
11.04.2006 11:10    7.489    5.941    5.056    4.713  328.833   59.637  164.885
11.04.2006 11:20    7.672    6.196    5.421    5.230  814.483  158.561  491.268
11.04.2006 11:30    8.277    6.475    5.661    5.234  710.424  136.485  419.409
11.04.2006 11:40    8.575    6.726    5.719    5.413  797.437  154.711  479.660
11.04.2006 11:50    8.656    6.835    6.040    5.806  746.931  142.687  451.738
11.04.2006 12:00    7.907    6.719    5.878    5.429  256.373   42.595   99.510
11.04.2006 12:10    8.761    6.909    6.029    5.805  829.251  160.899  499.233
11.04.2006 12:20    8.520    7.005    6.173    5.832  621.481  117.626  348.932
11.04.2006 12:30    9.109    7.265    6.353    5.967  836.276  162.926  496.380
11.04.2006 12:40    9.539    7.326    6.549    5.948  825.598  160.919  486.399
11.04.2006 12:50    9.423    7.596    6.754    6.365  817.427  160.022  477.612
11.04.2006 13:00    9.192    7.551    6.781    6.231  817.921  160.135  473.547
11.04.2006 13:10    9.711    7.774    6.847    6.315  810.169  159.501  466.912
11.04.2006 13:20    9.848    7.891    6.913    6.397  804.145  158.727  460.121
11.04.2006 13:30   10.076    8.091    7.212    6.830  806.000  159.616  461.719
11.04.2006 13:40   10.066    7.979    7.252    6.804  738.683  147.589  412.842
11.04.2006 13:50    9.696    8.566    7.749    7.025  783.329  155.636  443.219
11.04.2006 14:00   10.138    8.233    7.467    7.160  653.298  131.760  342.520
11.04.2006 14:10   10.347    8.492    7.643    7.231  742.709  151.186  409.595
11.04.2006 14:20   10.854    8.719    7.994    7.387  731.240  150.432  399.041
11.04.2006 14:30   10.527    8.571    7.968    7.310  705.618  146.094  382.220
11.04.2006 14:40    9.934    8.771    7.903    7.445  661.284  137.053  349.825
11.04.2006 14:50   10.064    9.011    8.177    7.701  677.096  141.929  361.311
11.04.2006 15:00   10.827    9.228    8.551    7.959  666.499  141.607  356.803
11.04.2006 15:10   11.057    9.592    8.723    8.083  650.900  140.027  346.364
11.04.2006 15:20   11.226    9.797    8.980    8.242  643.480  139.192  344.223
11.04.2006 15:30   10.607    9.608    8.956    8.267  628.156  137.114  339.359
11.04.2006 15:40   11.245    9.727    9.000    8.171  590.610  130.872  314.386
11.04.2006 15:50   10.882    9.553    8.949    8.344  343.297   70.627  161.697
11.04.2006 16:00   10.043    9.028    8.222    7.720  154.886   24.573   37.851
11.04.2006 16:10    9.827    8.941    8.215    7.732  173.571   31.309   49.938
11.04.2006 16:20    9.886    9.047    8.257    7.847  162.789   28.149   50.767
11.04.2006 16:30    9.935    9.068    8.294    7.911  151.776   27.235   50.011
11.04.2006 16:40   10.084    9.143    8.318    7.898  136.391   24.932   46.567
11.04.2006 16:50    9.911    9.096    8.346    7.923  120.758   22.213   39.068
11.04.2006 17:00    9.925    9.140    8.406    7.966  101.622   18.531   29.280
11.04.2006 17:10    9.939    9.178    8.449    8.049   97.443   18.061   27.135
11.04.2006 17:20    9.894    9.155    8.414    7.989   80.318   14.945   19.254
11.04.2006 17:30    9.730    9.038    8.272    7.868   48.915    9.211    3.667
11.04.2006 17:40    9.603    9.060    8.355    7.925   46.623    9.598    2.637
